,Unnamed: 0,address,Total Score,UST_DEPOSITED
5280,625171,terra1uretre5pudd40m3u8q3vsnpw7hx2xma4ezfz46,24,8.0
5281,625343,terra1urn2sd9jsa28e3m8dm0s6f2qfunz8cy3fsa66n,7,192.0
5282,625432,terra1urs7ej6tjyckzuskptz4fuaxjde8ynvnej4dw2,18,270.0
5283,625497,terra1uruzhpwzpzmcxy52k0lepddv4chd5ysd903qed,27,8.0
5284,625667,terra1us3nkkeul2csces38mywwqkgvhsc32cdehzl34,20,34.0
5285,625753,terra1us769pgtctqkkjghe24fvexqqednxy33gjgt7m,25,167.0
5286,625791,terra1us8f4jmsjmj6qrwdclgpe0cj84wzn44jvmdlp4,26,520.0
5287,625867,terra1uscpzrq00dttwp0x3ka2plg9hwxxmgfdt64zn6,2,188.0
5288,625959,terra1usgkadt2rs9tkcmjg8g7svc2ly8cf0shfm37t2,7,66.0
5289,626019,terra1usjuvsvy87rugueakd026lmk890cs0awaww9tx,30,465.0
5290,626064,terra1usm30wmeqpq65rny6u4hahmzvkgstm3xfw2cly,26,10.0
5291,626114,terra1usnrfxfspcm0fgvuvsw0tg642nkrpzq3dfmkh4,4,326.0
5292,626150,terra1usq7jkfmw7penhjuyxttjzk9d5nplnuy882crn,14,98.0
5293,626152,terra1usq8ms6slmljel9ytn5gvcman0hyl3mdmlzqxj,30,26.0
5294,626185,terra1usrl2s9ugu7uppynwxwcmkzsh3fc4tvvd4uhe2,10,402.1
5295,626360,terra1uszeuyp2sqxhpctna4fyl4lhyxcwphdq5dvrkd,17,40.0
5296,626418,terra1ut2a9qed7mzsf7wqzwakew9tjnm6xggsqg0rrw,26,56.0
5297,626475,terra1ut4pu8u4wlhrd6x5u0gxt4nga6xwj0z85sjpsp,14,232.0
5298,626497,terra1ut5r0xr89kju05ftr6sntru6v8gel0val8h345,8,633.0
5299,626532,terra1ut79rnq5nssryvzzks9xff5jfp5amp0njh8d6q,10,108.0
5300,626594,terra1ut9w6qkdwh6h8m4whtp0plrxg5twxlc4z8avtt,7,482.0
5301,626743,terra1uthtkp632u7fvtktvfgfel0s2l7c3dgex0vr26,14,33.0
5302,627022,terra1utwlkysm0ae36e36afrks736nsgeuwhxm727fc,30,840.0
5303,627033,terra1utwz7t9fjv7p26h9mchy0t3x70ge4rpclfjw5j,21,25.0
5304,627105,terra1uu0d76yg23kttteuhsj729nxg0y3dzv4zhfdwp,20,413.0
5305,627148,terra1uu3c4u055kd0qe0u9apfka0d5axmcdusy965w0,4,154.08999999999997
5306,627233,terra1uu7xqm0fqfhu3uk46aus9wpp4gxyrlqh3df7la,2,103.0
5307,627614,terra1uuqs33qq30f048dqr6yj42y9aevy578s6y06y6,2,410.36
5308,627661,terra1uut3ucx5k4psuc2wcg4ma76wkyvd046tt6f59d,19,2960.0
5309,628011,terra1uva8psrkzzv8rhuqjaftwt969hjm0qa9zfh8rc,30,48.0
5310,628212,terra1uvk9du3w4zdstkpsm5r8sww69erskzhj3j98uw,3,25.1
5311,628354,terra1uvq3v2trpxglak0ae99wvwq4z3pn96rfzz5epc,27,15.0
5312,628454,terra1uvujk0juekjwjf9hwzxuccqrghj5hha768gvp0,28,650.0
5313,628484,terra1uvvwweh87z36cd4lvd4qz6l8xylh7tyumnl6s6,7,245.0
5314,628507,terra1uvwqj7jhnypcdpqkw5as6frahzwz0mu40ts2am,30,80.0
5315,628787,terra1uw9uxh5x38unf3uqtrwqgc5ztsmypvdmj87w7t,22,661.0
5316,629002,terra1uwk4zljy2vwflaec90v9q9lgdrkjntpp58zcae,27,350.0
5317,629274,terra1uwx7e7mugqfutyqy875prkwhjq65qjm8yf87wk,18,8.0
5318,629299,terra1uwyjc4fgun2dc7x99hw4qxwcnep7uknfmh8r4j,25,8.0
5319,629469,terra1ux63vpxww6x0fhf7kxcpvyrfvf7ppj5uzwpuh9,9,1850.0
5320,629527,terra1ux8mm8sq4vavkq2st5q5w4dj2hgphtdfx6a4s0,2,50.0
5321,629593,terra1uxcej5z73uuexafyndds782cmyk0tdsjm3s22j,7,82.0
5322,629628,terra1uxe8uwa5d9n07tv2l5php58rtln7cts7ta7479,10,22.0
5323,629674,terra1uxgdc6qtkp9j4ux0fys3ycl95j92jnsur5y2xp,14,8.0
5324,629680,terra1uxgscqel392d9p94szktuzyw38s7cnj9q34jp3,14,96.0
5325,629733,terra1uxjjadd3za9lmx86q35netzx8qglm9tv0226gr,30,21.0
5326,629759,terra1uxkynegzhxx3juaunaylvsewqr65rg7pn0phed,7,259.0
5327,629860,terra1uxq90u9ted27qgx4lksq3ty7jzzthe0zenzxrz,22,10.0
5328,630139,terra1uy20vtvv4hgxj68cvsfgjty5wjnzma9m0z7yxl,11,10500.0
5329,630186,terra1uy3yqel8rg7ysnytza7sq9ausvl9ch54qtnytn,24,260.0
5330,630240,terra1uy63sak37h9r368c7ywwmtl5js3qlgkt8w702m,10,16.1
5331,630332,terra1uy9t8wz70uslh5h0sg2m6003dlaja0x9vurnju,25,122.13
5332,630777,terra1uyxjwz5e6dy50uear3zczqmmrtz5pthf0dw5ag,26,68.0
5333,630836,terra1uz0swpljety3htpwuwpehr8xutrqflelncahhg,13,22.0
5334,630908,terra1uz583r4ddse8kdtxpd96hj40aw39eqh308a9rj,9,8.0
5335,631393,terra1uzt697qfsqky7nwjkqdu8y57lt9paz68l3909v,19,653.6219
5336,631486,terra1uzy25m2qmjucav3qeyc250mv2vj0xkue4gmdm3,24,656.84
5337,631565,terra1v0296h04kul4xcw2ln5dnejsaqldm4y3nrufaz,5,647.5
5338,631580,terra1v02tmh3ldfhqqkr0ek3yk3mver0hhjtpj0ajcc,14,8.0
5339,631690,terra1v07j0lhetduj8kr2lrfde7mnnkmz3m4tze0v4z,27,425.63
5340,631703,terra1v07yk8rlywfa4gm68kkszzfj9caj7wfp42gq9z,21,622.0
5341,631754,terra1v09xzl9wjjrhmk2s700r0ck4ayv06dja2w5saz,10,432.0
5342,631856,terra1v0fcy6wttwzxhne7dcc9t6ramuw243ffxh2hd4,21,220.0
5343,631874,terra1v0g3jud3mrh4hh4qdkeqhuhwf5ychh7hyzw6sy,5,61.0
5344,631983,terra1v0lptqwe6ftqnt7xyzppylml8v95epwauvmtrk,9,8.5
5345,632011,terra1v0n7hgyx7yclm4egt80rytu9pu480mfpk032f6,30,625.9799999999999
5346,632033,terra1v0p6tdye6276z37n3kwamlu60v90fac8l3v2wz,26,40.0
5347,632063,terra1v0qqq62s4eufag8s4xs7nspz7kueftgg3twntt,24,50.0
5348,632134,terra1v0t780ujda4j0kvt9ar2crs9n02eg4q4w0wdg5,12,579.0
5349,632144,terra1v0tnxmudw4wrfs6h6y8d0pj8x5zgaen7pxzyjl,28,25.0
5350,632339,terra1v22rv0q6eacyetp8klvcpsmxhft82ayex6kym7,29,2311.0
5351,632451,terra1v2876gjpf629u88pjaqh2altaq93tpdhrezdtg,29,129.0
5352,632572,terra1v2dj5cehqcskhp6y6aq2cs27c8kerw4lkmx6xf,17,118.0
5353,632578,terra1v2duzk44wq4x7cqrlxzg09z2dtt0ehf733pz4m,2,183.0
5354,632595,terra1v2ev63faku96nxy39aa7zdcv94up89hu0523pc,9,12.0
5355,632642,terra1v2gpnsvhs9y9kmanwcveqcnp7kl4ejrgwejngc,27,10.0
5356,633009,terra1v2xuuf5n9t4u7r4wrnlu2ll5xgh7lz3xuappwj,23,28.0
5357,633041,terra1v2zh9ll8rj8gcrvjtw3l344a2vtkvqrzc2yx96,7,86.0
5358,633178,terra1v36vhtpzzvn3ahm9kn0gx37w2wv3fy9ugc8va5,20,40.0
5359,633210,terra1v38jmnl9gqj8ahgyccvtwayp3a50nmx5qe28ur,10,725.0
5360,633627,terra1v3uq0qxptjajsyqq29gnzur8e73mlwjhx8kyxe,11,8.0
5361,633704,terra1v3xvrxflgmlcrh6jf52xpz4agvz00lxx2ckg3a,10,133.0
5362,633750,terra1v3zp7e7mr7wrk5um4mhqzc5r5x3vwgdyazt8lz,2,1098.0
5363,633773,terra1v40ssveue94z59gjrk2axd94n9p6vnpwsdy8rx,14,9.0
5364,633860,terra1v459hjuy73lxfysf4mc87a84xgsg9j5lttqvdv,27,213.0
5365,633878,terra1v465nquw8g8erhwqxcjgx9az3ssc4dmzxr6v8q,2,690.0
5366,634009,terra1v4cmzdx0vpjhd4snher9zg86k2pcsn3lymqfcx,30,986.0
5367,634070,terra1v4f7l7ulj2q96x4r6f7rvdngknf53pajmw7rht,7,66.0
5368,634103,terra1v4guqtngl72kplmpndtcg29yrcap3jup7445vl,2,1613.2199999999998
5369,634366,terra1v4uakndmadur50meumwrwjun6jt73n6v8dhky3,30,1000.0
5370,634389,terra1v4uz4ft9tgnj2ttd6lzcsa6fkvnat449cekq4a,10,188.0
5371,634445,terra1v4x226t4a5gnmtkp09g0eutswmrydm5xrxdxfy,27,199.0
5372,634559,terra1v52kq9vxrfa4k2jje5x4k45gmyr23m8w04afx5,2,185.5
5373,634782,terra1v5dqd8fdck68tlqveulqwctdctrcl59ydyrem2,27,70.0
5374,634808,terra1v5ejutw6l08x6pxel5d94zwqerchrzrpdz9c5k,4,224.12
5375,634854,terra1v5gz048j7l4zpzl9v6q29pex0fnn69zgees47y,14,4232.0
5376,634960,terra1v5mhcfdwus5ure0gvspv4a33hj2587tpzqcuca,7,250.0
5377,634990,terra1v5nzpfq068rkuxu4lh43hul6ykvpw9cmtx5lvr,27,476.0
5378,634995,terra1v5p6mhq0dkpf3f9tt2kyw3fnp0z7rcs42cu69n,26,246.0
5379,635073,terra1v5sfwf5zfh4qjhn02kurxu40pharvkpyzzjc48,19,11.0
5380,635287,terra1v62xk8juxjy0aqcvrgyljuv77nykv24vt33d53,21,24.0
5381,635561,terra1v6fye0dg8hezm6uavymat0cfs4h2jfde2l8hhs,30,201.0
5382,635682,terra1v6mrqm2pwfel5mjc3helq5gajsyw676l7jta6m,27,50.0
5383,635696,terra1v6neshayqvp9tp5ys3qjaxtkv69dvvx9c2d0u6,28,1336.0
5384,635756,terra1v6qytczc3l0v6czhz6wyl0g3ma40ydp90u5d5g,30,71.0
5385,635928,terra1v6y7vfg26fyzd3rkpf9fy9v7zrsnlg4khwjtay,12,10.0
5386,636070,terra1v768r56dk3uksfzwqcc82a6jvmqh5m49s5ztta,11,32.0
5387,636094,terra1v77jrdzzfyumnzrnjed8hz29uuqguwea56grf3,24,190.5
5388,636117,terra1v78jwvlr00zcy2qq4v6fe8zzvryuqlp2glrcap,5,240.0
5389,636126,terra1v78zhpq3taym6a54y7rlt9gjkkdk7txz8elrnm,14,8.0
5390,636232,terra1v7fdta2a5xv2vtxmkgr2jtr4whwte2j87vw749,27,100.0
5391,636292,terra1v7j57uh62swdhd7pv5pycm87835m8s3lfvhcyk,10,130.0
5392,636295,terra1v7j89qux2zkj8lxx9fcn8cvpmkjs8wl3dvqadh,6,251.0
5393,636297,terra1v7jehlsl6ww78m5jgj4edjmdg08pct7qw0srnq,18,393.15099999999995
5394,636365,terra1v7mpcnre64nvnw24sd5rkmv9mzz500w08r982j,2,95.0
5395,636440,terra1v7qvkgakw3gx8x0quepsrz29k327v5detw4khd,30,196.0
5396,636677,terra1v80t958vzvh9hvw83ge8qkhq4g3wldqtzjzngq,2,475.2199999999999
5397,636800,terra1v875ddaekkqt7tuq5z9mty7mpkhgy38v7qgx6l,24,1066.3
5398,636831,terra1v88gvyz3kh53taj2jahq4wk4vh280xj0gfu9p5,3,10.0
5399,637238,terra1v8t33u95s0yflqxuer7kl7ujeuactn43ew0pn3,24,380.0
5400,637434,terra1v92elq8srlkapnkmdp8zwsrz4c94vcwkm2qrh9,25,29.0
5401,637454,terra1v93ch6twj453wcjp7v67myqdqx4whxxu2ymh3e,21,102.0
5402,637494,terra1v9569eejzkjneve8pmu3njr4hd5uvhxq8rdvmp,25,49.0
5403,637505,terra1v95ug2kll0zlxclkwkmat2q0wkaqrlqtxefkq6,2,104.08999999999999
5404,637575,terra1v98anugwfwc4u9uekuve623jq490lda69qqaen,17,136.0
5405,637625,terra1v9a95gwpl45kfx65yhdjazmyej5huv9q60gh55,5,70.0
5406,637726,terra1v9ezsja73azc6225wx0qvt3catjwrgqpczmka9,22,33.0
5407,637853,terra1v9m04t4jqf0ymv3u2lq4sm23sqmss89gh6d34d,4,56.0
5408,637952,terra1v9rhtk42jcf9yeuynj6syssymkqtwy0thuv58h,25,154.0
5409,638155,terra1v9zl2km7dqjnty67d80y0u7njygxzt0atfp0un,24,317.2
5410,638164,terra1va02naxeyxp85trq5a06tkt9nwp9d2wd0andfc,7,8.0
5411,638170,terra1va076yrkcecs2ww5ey2dkshd5rndk63el8dfg7,18,90.0
5412,638305,terra1va7ckqeapn8645zm98a4dgw2nxwfs2vt5a73r9,25,50.0
5413,638342,terra1va998yh3mswr3mrka2wcpk0z63ug3fmg8hvk6e,10,240.0
5414,638442,terra1vaemlx0w6m4d4pzyuctd7mclyrqstu2tehx6w2,13,598.0
5415,638511,terra1vahdxdan4lcdua6hcvucfmgpshajqk223n8nwn,16,8.0
5416,638632,terra1vana5fea7zmjn8ku9tgalhr5aj7fu48nfcjcc9,18,500.0
5417,638787,terra1vavpetmq9dkn54zm5vsgc5xhgk5ayy9rsvdn3t,23,267.5
5418,638947,terra1vc3v3dd8gt0zt9e66rsrn5exms5vwq6pv6rdf6,9,229.0
5419,639077,terra1vc9t2npuvu8a28up64d93zp5556wk2kaf5r2zt,30,3291.0
5420,639122,terra1vccr88nc0t94mge48g3nhwj49n0vfsjtr6affk,27,10.0
5421,639367,terra1vcp95cwhjwmyhp9wt53r7mcj47k8smzy03d5kc,23,8.0
5422,639381,terra1vcpqgnah4tkgrunxf7qp26dq6hn9s0970jnq6n,27,79.0
5423,639542,terra1vcx5r5t7qx0cqsekkjmsttq2tppt53amavglq7,27,8.0
5424,639601,terra1vczuxe3g46gg7gt08qxm6ajq3gsxmy9zxsuet2,6,20.0
5425,639676,terra1vd4flq8fn5j7wfadsae7ygtxmrll6rky72hjrr,15,426.0
5426,639682,terra1vd4la0urktprfy9hpdvh4psf5nmnmnuwqthtxr,6,320.0
5427,639687,terra1vd4nuhmea98w9rjgfrwhz7g9ln93k54zckdf4s,7,88.0
5428,640047,terra1vdmhyydsqstu5vk34e4hwz4l6g9htefe334nau,4,64.0
5429,640137,terra1vdrm7p3k4lq9x5l2q8kygu0z9dyfp33ypp7qer,27,7044.0
5430,640323,terra1vdzus56p2vl33vyknxnnrqrt2ex23p50g7l4jd,14,8.0
5431,640332,terra1ve0axkm7kxuuf2myrd3hpsplnpn6p4w2f2k3yz,27,926.0
5432,640507,terra1ve93z86q0pcfgyyst4t2nxpry85mk9kz5qza2x,28,112.0
5433,640509,terra1ve97rayszth74a8waxqzt05l3856xfar5satqn,1,10.0
5434,640548,terra1vechrerps4fedpvh0yg56ukss25nvszfhf3rcv,6,24.0
5435,640709,terra1vejljhncnkm94saxhv8gaq68w6rrwspdwq9rwd,21,28000.0
5436,640917,terra1vetsphh3znvyh6ws4m8ycv9ncj8npdwe7vmm42,19,8.0
5437,640986,terra1vew8mh9cdvm9h4yav9xlf8x0jcaachnh0x5zg2,10,8.99
5438,641352,terra1vfe22temxh5dpn9s0z5fzdhrtdz3nypx6a5ma0,9,8.0
5439,641499,terra1vfktm4esrp4vtcavln2ysyruggfekhr48tls57,14,300.0
5440,641528,terra1vfmata03798g85fph9alft5363ldcmsuvz6uhn,24,319.0
5441,641599,terra1vfqrrk6en2pvnyg6sq3z84vl7445v02nrakp6e,4,325.0
5442,641633,terra1vfsgvrqymqyfu2q7fv34k2ke6cukrfzayq27yv,22,64.0
5443,641738,terra1vfxrttefrtqnwkq6xykj7rsqq53x5xt06g4m4c,14,20.0
5444,641842,terra1vg2yd6yawx95dtgtce76svmakx9xea334hd378,17,220.0
5445,641904,terra1vg5at7hw8vr9w4hnl3jgsk6mr2e709sek5taah,16,76.0
5446,642215,terra1vgl3zsj853junp5rd5rgkea7sv8ldq4m9etzz4,10,60.0
5447,642396,terra1vgu86rscm0zl8d9zkd3h9kql49zn9qgskq4n2j,19,255.0
5448,642451,terra1vgw6fppmp302x0j6alwp4ecsfndmjtlkrn4ge8,7,16.0
5449,642501,terra1vgyd47mke4tj9qc5h6gyf3v4022e3jav6wx2sf,30,68.0
5450,642660,terra1vh5zjhkqqtd28flcm254a8cvkmng4uvmlqt7ve,4,16.0
5451,642854,terra1vhfv0tv7llc90t8p3m6sufsxaa9zkxtns9vsuz,5,2061.35
5452,642968,terra1vhlv93sqkptseqlcm07wc3a7z60lu4dz4ss782,24,32.0
5453,642989,terra1vhmv8036jkt72fg2kpxl66u4dvgulqckjqqhd5,26,511.11
5454,643199,terra1vhxh9uxm9vz0a3g8eufspmuax9pjludkm5hqhe,28,118.0
5455,643375,terra1vj5nysynvkmhefze6uwzjvxtvjwu9z2f0mx8l3,4,2191.0
5456,643647,terra1vjk4cvtuju3evdgcqj8n6xy7tkwy3nndfe3ve2,28,51.0
5457,643661,terra1vjkua08tcfm0n2m93lzc9nu8lfw23nk9y2cqys,4,58.0
5458,644020,terra1vk39snxds6mg97rgpwe2hlfs7aw4u085qyfhcr,16,155.0
5459,644074,terra1vk5qxvdt08mevc62rrw3ryfx656vzad33zvcah,4,8.0
5460,644386,terra1vklu7432ljsf50ue5u5m9up58nm0464qn4putp,3,8.0
5461,644607,terra1vkwjvh3xkeel07xmmfadvm9r82pxeqx8ddd6w4,19,9.0
5462,644646,terra1vkyz5n7tgcw3jszm2savxzkmvw7t7mygd79hhv,25,7286.0
5463,644943,terra1vled2mpp8s2t0zksvqj0wlvwjcw50ema6h530q,23,328.0
5464,645071,terra1vlkumpqhfr8rsc6ggesg4x9s8gvpl6tssvnzs4,16,40.0
5465,645103,terra1vlmd3pdlhnt5rlk8yp24x8uh2f7wx4cqwywedj,25,68.0
5466,645125,terra1vlngy3l83leg0jkta9njfl44dh4v08x3lnedxs,27,363.0
5467,645224,terra1vlsyfpsnkduvr5d8r9mxyg6uspjdgfj3hlsv8w,19,35.0
5468,645243,terra1vltvcr875nuzs8td553zm3vsk6g8e3m9jlu8yy,3,213.0
5469,645392,terra1vlzqxspcjm0yjuxvvamv66ms2us33lnxtuyswa,25,24.0
5470,645509,terra1vm5y2xm2j4cau9rzmlqgv2lz2tzfa8q0eskje0,2,91.0
5471,645524,terra1vm6nstcssvunvd7mmtfuj3symsvny9mdclhdre,15,11.0
5472,645749,terra1vmhjfa3gkdvx954upaa8wln0kp27ky6dxe883n,24,8.0
5473,645752,terra1vmhmleq79quge3mhhtte0cltqvsm2h7jjecp8a,22,8.0
5474,645780,terra1vmjwf93yelv542npckl4qm4xgmgxfwm3qt7va2,24,40.0
5475,645790,terra1vmk950mvwakjef3qjjpcz9f28x3ah3q8hq5euj,27,600.0
5476,645879,terra1vmpahkstm79rrg7szxg87pu997jzkcqsfgm7sn,3,105.0
5477,646174,terra1vn285ygcsydqhfhuqcprjyynrd9x0dsx8cy7mf,21,22.23
5478,646353,terra1vn9rjj93mf4ks6wdl3wn9k6qa36cgzmttj7z2k,30,665.0
5479,646446,terra1vnepad2hvah8cqm6sdu4na7zzjccxd32fj6w35,28,152.0
5480,646574,terra1vnkzllst68knajukjpgj965nx0vqq8aefmj6gq,20,32.0
5481,646792,terra1vnvpetucvvxdg9m72v5nkwl2kvekw3zjyh5jey,28,65.0
5482,646924,terra1vp2h5rlgvach7zpqr9ac72nrj2rkuldm0vm0yp,25,8.0
5483,647037,terra1vp7gf6evzypcgmg820e20fm9pxe6apslqeyw32,24,2445.0
5484,647152,terra1vpdgj98ad40wys5avnyuav7kaxjn48fvekeyss,30,131.0
5485,647176,terra1vpepww5k0f7t8fgsv7f9lvx5sg06mqs39hftyd,17,8.0
5486,647587,terra1vpy6v9ha87d4zt0h3ucycfe37c3jeeu2pkdzrk,28,23.0
5487,647694,terra1vq4wqg950ectvta96929myxy0tycy3kg7w5agf,16,16.1
5488,647711,terra1vq5exkv9rzfp3cmvgyhw7azzp7ksjytfx9dkv0,22,9.0
5489,647819,terra1vqadyw2lyltsr2ac7eq4ge3gcy0gnv87yd4uv8,3,220.0
5490,647953,terra1vqgzd0e5qqcmrayk9ul860zvwlx80ruyavv3ur,17,8.0
5491,647965,terra1vqht3dhyg0ulv33lh2uqup3rgmds8rajdh0v60,21,30.0
5492,647967,terra1vqhtppdpxjcrxe9zdvkdxfw9f0n0xdg32au0ed,24,220.0
5493,648154,terra1vqsj7j9vsugdsku54tcy0n200jza0lmjndxrsa,21,38.4
5494,648206,terra1vquz5fy2j8gv4vh89zkw3j2st75hftgczu630w,2,121.58
5495,648340,terra1vr066cyaxum3t45x0f57z3g65zys5ptf5esdef,24,348.85
5496,648419,terra1vr42z2ntr9kwntp03mtufk65d3uarpfzqzl6vu,27,64.0
5497,648426,terra1vr4accg72fuu2nua5g9cdd7vvya8nt2y95uumg,4,350.87
5498,648481,terra1vr6lhm2lqnyshu4mhqw9u7mp408zmwr8vpfkpt,26,300.0
5499,648790,terra1vrlhx8kcx596jch98ahpjn0nppputcnptm0xrp,18,230.0
5500,648817,terra1vrmfcc60ez4xc8wsw5jds5wwnn655wf7sxysl4,29,901.0
5501,648896,terra1vrrm0d4jvf2833ngvn5nkzvm8y26hcckk8q3ez,13,33.0
5502,648922,terra1vrsm4y3wxwgqrd8frtra3c7z67m5fkmpf4fu6g,16,276.0
5503,648927,terra1vrsvq2h0wmnyxc9enqhuaqvn3cuzhpvsxj4zng,13,64.0
5504,648991,terra1vruzzxyeuaajkl4euemju45sxp8pfw0a5luh57,25,56.0
5505,649054,terra1vrx2wy9wn83uy3dg50peuh084t9xwsr7w9hkuj,11,8.2
5506,649266,terra1vs7ky7wlhdhhvpe2zdwyeu7trr3c3eycy42hmf,4,724.0
5507,649454,terra1vsj0c4xdn6klfsg0e2685rsqx3fd7xrv2yn6nf,14,23.0
5508,649589,terra1vsph30xf0n4rasfg0y6ezrm2w8azt8u5lejkg0,6,10.0
5509,649617,terra1vsr0xtrnme5x3f54n058rwpp2eu6mff5864pw9,13,1750.0
5510,649641,terra1vss6racyqrv2afz7sca6xwyjycc8nwyap4zlgm,21,920.0
5511,649950,terra1vt6ljx4ctsr3gqf3tuuvhytlmvlsypqw28cpax,6,74.0
5512,649987,terra1vt7y97lt03g3zqn4lqa4md567uhpy7gzk0845w,16,178.0
5513,650114,terra1vtef8yg0ml2cqlkrkxr2lphedsjn089p84zes6,8,90.0
5514,650137,terra1vtf6fxcvqyvcvcmteftgvmnhnu6qwyrvrzztlc,22,99.52
5515,650169,terra1vtgjc3g626nh7xm205jwvxg3sha6z78a2nn38p,28,49.0
5516,650351,terra1vtqmqst4dnkyt6ajfpzlyd48jsel9cvy2myq6j,20,2419.0
5517,650384,terra1vtrygjve0p248dm549naw4n5mcwsp2ml7yk8g9,16,1472.0
5518,650793,terra1vucn7a9c8hwmh0q8hntr9h5vclecj7a3qxn3pg,30,2382.0
5519,650957,terra1vulk0j2qnvte2tkm4hpyqx3qufpvf8zupeufuv,2,1345.84
5520,651050,terra1vupwy0gf26waw78aussre9f9tsj7w5gjnfn0xc,27,245.0
5521,651101,terra1vusg3hqhzh9max7vt2qkhdnt0mkqlye9zjheh3,15,145.0
5522,651157,terra1vuuffz3xcksqwv7n8mlzv526l5szrauvttch62,18,8.0
5523,651166,terra1vuuzu0tpqtjvcnrhqventg4hgxlqjr8ejp9c9d,24,239.0
5524,651247,terra1vuy9vthqpw88tmnuyhefkkvd2cmqry00ay9tdl,24,378.0
5525,651518,terra1vvam78cq34katcnvskydkvqfeyehznuhrvw8wm,30,207.0
5526,651900,terra1vvugq0lwh5m8gs68cfdamskfuufzxe42jvvftq,11,110.0
5527,652208,terra1vw9w653f2vmcjde9gj2nwhykj2vza3gw94uxjd,20,8.0
5528,652359,terra1vwhw69c5n2lmr6vwuev4r6zt0q2nvyz803cp7y,30,250.0
5529,652374,terra1vwje0qm6wqgsr2724ena55nq6g28jd26hz2xef,9,169.0
5530,652387,terra1vwkes0l5ed4095ws9qkyz7hl7phfq2p60jh64m,27,799.0
5531,652453,terra1vwnel368flxck348xrfxad673zp56hxltsw6sg,27,649.0
5532,652483,terra1vwpm2gzztvt847hh669w8w2mlvwmjdq2dzwpry,16,190.0
5533,652530,terra1vwrjygls44r7sukfgy8fyuzhh07knpdqnk5vf2,17,8.0
5534,652674,terra1vwyra0qafx8qf5x84530tef44z9wjvzytdgzxy,24,95.0
5535,652817,terra1vx6e3py0s0md6keg4cqhsg4hcnkh9m3d2pmzs0,30,3003.0
5536,652860,terra1vx8faj2z62t8zvnuk2nyxewm4eza7kfw00l99w,10,336.0
5537,652883,terra1vx9x228wwxswktttjdyzv0s3g6kkyfms0j77te,27,218.0
5538,652958,terra1vxefda74etr4tj73swm7r6utkyr5pusvu48r5x,14,260.0
5539,653135,terra1vxmr8msq08wzf2ejyfutly74yzsdte6mazdtjt,4,8.0
5540,653163,terra1vxpekf620ddzjfp0wepjsc9pmnzq9pd5h6sp6x,11,8.0
5541,653174,terra1vxpy5v99sjnkmkz2rps5g8g3jhjrcj2sku5jce,20,85.0
5542,653209,terra1vxrgd0p3nwm8wnmfjm5defwxecdm8wkexafmph,7,30.0
5543,653344,terra1vxwjnvwu0c89ade7uxqux6g8lex028pammw7sx,10,514.0
5544,653437,terra1vy0nqje03md92uzw7y7wya0ykz7kctrsulszgn,30,16.0
5545,653492,terra1vy3ssljmw96z443pt74yukypu2t7n0uy8mqq2z,2,581.65
5546,653674,terra1vycz0h2e5xc4ssu687q9lesna8vsj73usmzfsq,12,8.0
5547,653715,terra1vyev8cd7ss5mw2z2sfc0ryt9axkmw7vn3jvasg,12,8.0
5548,653983,terra1vyszhcpy65tl2lymlfua7xz6xrx9vuhh2q966y,13,20.0
5549,654018,terra1vyuxd9rap8hyhrsssc3u5k0npz7j9x3tfsdplr,22,8.0
5550,654252,terra1vz6sh67033ztla0gttujsxga7udla6l5krkrau,25,512.0
5551,654262,terra1vz6znz78lna92hsuqczk5zwr8yztv0kwafj7yf,15,595.0
5552,654288,terra1vz873m5u2hksr2fllv6du3eaesq7uadqamn9pm,30,38.0
5553,654647,terra1vzqmtzcer7e7qz8daz3lpzh2du4raykw5zvawp,17,16.0
5554,654665,terra1vzrhj2mud380ws0x39kwqxhgc23gpyklca08ez,7,88.0
5555,654829,terra1vzz3g26a0n5udzs862g7cg350rhcwzkdq3vuxq,19,18.0
5556,654941,terra1w05kd3xdv7fdwa6t97eze27zt3ahvjsz5u7h9j,4,8.1
5557,654990,terra1w07d9q2rrg66nc5nvczddxhtvjmuu2v8v33x30,21,110.0
5558,655222,terra1w0k3trlmjlxvx6cjsswcnwrnd3fvexcdf8y32h,1,79.52
5559,655786,terra1w28j9la43cd4mr50xm7y0xvwu9ryxnms3gzcs9,19,8.0
5560,655829,terra1w2aqxfr0p6va8mcjqg476l5uckam90eyhf9kzk,22,4246.0
5561,655864,terra1w2cwzesqw948gf9wg4ug5hwm673ajhmsa70s3n,21,48.0
5562,656057,terra1w2m39x8a0y87jlfzryswwvka0y935xqxj7f0wf,27,391.0
5563,656059,terra1w2m7yqdtcdvgc933jgyxpuld8w3f67dsma4670,2,351.76
5564,656235,terra1w2vjr5fp4pf5lczlttcp2zm6nskdzt4cyqvqyn,19,145.0
5565,656259,terra1w2wn4kh6eyzrz43hg74ru5pwyvcpg2m9rlhzkf,30,24.0
5566,656320,terra1w2zgtp0kpp38m7ff2e9rwqfrshgsev5crpaxxv,30,4744.0
5567,656466,terra1w36vxj6u9fe26zscz267ry4uqyrxcdld5fmgm4,24,159.0
5568,656484,terra1w37rw4gkv9z2plq62rgffxff9sjxj2f7rvdj86,17,226.0
5569,656511,terra1w38xcfmz0khh2m2jvsea2m7t7hxr7flulx6642,30,16.0
